ENSP00000343477	RUNX3	DOID:162	Cancer	5.154	2.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343477&type2=-26&id2=DOID:162
ENSP00000343535	USP7	DOID:162	Cancer	3.586	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343535&type2=-26&id2=DOID:162
ENSP00000343619	HOXA9	DOID:162	Cancer	4.726	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343619&type2=-26&id2=DOID:162
ENSP00000343674	ASTL	DOID:3713	Ovary adenocarcinoma	3.070	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343674&type2=-26&id2=DOID:3713
ENSP00000343741	ATR	DOID:162	Cancer	4.360	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343741&type2=-26&id2=DOID:162
ENSP00000343745	DICER1	DOID:2997	Sertoli-Leydig cell tumor	5.171	2.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343745&type2=-26&id2=DOID:2997
ENSP00000343745	DICER1	DOID:162	Cancer	4.873	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343745&type2=-26&id2=DOID:162
ENSP00000343785	SPRY1	DOID:162	Cancer	3.444	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343785&type2=-26&id2=DOID:162
ENSP00000343838	UGT1A10	DOID:162	Cancer	3.767	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343838&type2=-26&id2=DOID:162
ENSP00000343925	ESR2	DOID:162	Cancer	6.118	3.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343925&type2=-26&id2=DOID:162
ENSP00000343925	ESR2	DOID:0060074	Ductal carcinoma in situ	3.175	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343925&type2=-26&id2=DOID:0060074
ENSP00000343966	PSPC1	DOID:9149	Hard palate cancer	3.032	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343966&type2=-26&id2=DOID:9149
ENSP00000343990	TRIM14	DOID:0050865	Tongue squamous cell carcinoma	3.180	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000343990&type2=-26&id2=DOID:0050865
ENSP00000344115	CDH5	DOID:162	Cancer	4.184	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344115&type2=-26&id2=DOID:162
ENSP00000344192	IL17A	DOID:162	Cancer	4.243	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344192&type2=-26&id2=DOID:162
ENSP00000344215	TP53INP1	DOID:162	Cancer	3.277	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344215&type2=-26&id2=DOID:162
ENSP00000344220	PDPK1	DOID:162	Cancer	3.612	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344220&type2=-26&id2=DOID:162
ENSP00000344254	FXYD5	DOID:162	Cancer	3.959	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344254&type2=-26&id2=DOID:162
ENSP00000344260	GALNTL2	DOID:6741	Bilateral breast cancer	3.117	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344260&type2=-26&id2=DOID:6741
ENSP00000344352	ATF3	DOID:162	Cancer	4.028	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344352&type2=-26&id2=DOID:162
ENSP00000344401	LIN28B	DOID:162	Cancer	3.840	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344401&type2=-26&id2=DOID:162
ENSP00000344413	PSG5	DOID:4226	Endometrial stromal sarcoma	3.351	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344413&type2=-26&id2=DOID:4226
ENSP00000344456	CTNNB1	DOID:162	Cancer	7.290	3.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344456&type2=-26&id2=DOID:162
ENSP00000344460	CBS	DOID:162	Cancer	3.411	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344460&type2=-26&id2=DOID:162
ENSP00000344504	H1F0	DOID:162	Cancer	4.090	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344504&type2=-26&id2=DOID:162
ENSP00000344544	IKZF3	DOID:162	Cancer	3.113	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344544&type2=-26&id2=DOID:162
ENSP00000344547	PTMA	DOID:162	Cancer	4.017	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344547&type2=-26&id2=DOID:162
ENSP00000344635	CCNG1	DOID:162	Cancer	3.505	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344635&type2=-26&id2=DOID:162
ENSP00000344666	NF2	DOID:162	Cancer	4.687	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344666&type2=-26&id2=DOID:162
ENSP00000344724	TOX2	DOID:4359	Amelanotic melanoma	4.136	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344724&type2=-26&id2=DOID:4359
ENSP00000344749	CCDC37	DOID:3907	Lung squamous cell carcinoma	3.146	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344749&type2=-26&id2=DOID:3907
ENSP00000344789	ACACA	DOID:162	Cancer	3.028	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344789&type2=-26&id2=DOID:162
ENSP00000344818	UBC	DOID:162	Cancer	3.214	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344818&type2=-26&id2=DOID:162
ENSP00000344829	QPCT	DOID:305	Carcinoma	4.272	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344829&type2=-26&id2=DOID:305
ENSP00000344829	QPCT	DOID:1324	Lung cancer	4.218	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344829&type2=-26&id2=DOID:1324
ENSP00000344871	MYO1F	DOID:8864	Acute monocytic leukemia	3.208	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344871&type2=-26&id2=DOID:8864
ENSP00000344909	PTP4A2	DOID:162	Cancer	3.033	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344909&type2=-26&id2=DOID:162
ENSP00000344936	PTTG1	DOID:162	Cancer	4.130	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344936&type2=-26&id2=DOID:162
ENSP00000344967	SPRY4	DOID:162	Cancer	3.155	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000344967&type2=-26&id2=DOID:162
ENSP00000345001	CRTC1	DOID:4531	Mucoepidermoid carcinoma	6.479	3.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345001&type2=-26&id2=DOID:4531
ENSP00000345001	CRTC1	DOID:4683	Cutaneous mucoepidermoid carcinoma	4.787	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345001&type2=-26&id2=DOID:4683
ENSP00000345001	CRTC1	DOID:5636	Cervical adenosquamous carcinoma	3.751	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345001&type2=-26&id2=DOID:5636
ENSP00000345001	CRTC1	DOID:5309	epithelial-myoepithelial carcinoma	3.469	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345001&type2=-26&id2=DOID:5309
ENSP00000345001	CRTC1	DOID:293	Lacrimal gland carcinoma	3.197	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345001&type2=-26&id2=DOID:293
ENSP00000345001	CRTC1	DOID:305	Carcinoma	3.148	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345001&type2=-26&id2=DOID:305
ENSP00000345083	MAP2K3	DOID:162	Cancer	3.293	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345083&type2=-26&id2=DOID:162
ENSP00000345096	IMPDH1	DOID:162	Cancer	3.413	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345096&type2=-26&id2=DOID:162
ENSP00000345206	RBPJ	DOID:162	Cancer	3.918	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345206&type2=-26&id2=DOID:162
ENSP00000345229	DNER	DOID:5015	Hepatocellular fibrolamellar carcinoma	3.067	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345229&type2=-26&id2=DOID:5015
ENSP00000345281	DUSP22	DOID:8538	Reticulosarcoma	3.647	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345281&type2=-26&id2=DOID:8538
ENSP00000345344	CTSL1	DOID:162	Cancer	4.894	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345344&type2=-26&id2=DOID:162
ENSP00000345393	MAFF	DOID:3355	Fibrosarcoma	3.379	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345393&type2=-26&id2=DOID:3355
ENSP00000345530	NEDD4	DOID:162	Cancer	3.454	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345530&type2=-26&id2=DOID:162
ENSP00000345571	E2F1	DOID:162	Cancer	4.244	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345571&type2=-26&id2=DOID:162
ENSP00000345659	CA7	DOID:9256	Colorectal cancer	4.544	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345659&type2=-26&id2=DOID:9256
ENSP00000345681	GATA2	DOID:162	Cancer	4.108	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345681&type2=-26&id2=DOID:162
ENSP00000345702	NFYA	DOID:162	Cancer	3.063	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345702&type2=-26&id2=DOID:162
ENSP00000345728	ATP7A	DOID:162	Cancer	3.126	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345728&type2=-26&id2=DOID:162
ENSP00000345731	DLG1	DOID:4362	Cervical cancer	3.509	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345731&type2=-26&id2=DOID:4362
ENSP00000345772	TEAD3	DOID:2025	Gestational choriocarcinoma	3.544	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345772&type2=-26&id2=DOID:2025
ENSP00000345774	ALDH3A2	DOID:162	Cancer	5.318	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345774&type2=-26&id2=DOID:162
ENSP00000345826	PMEPA1	DOID:10283	Prostate cancer	3.423	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000345826&type2=-26&id2=DOID:10283
ENSP00000346017	CALCB	DOID:3973	Thyroid medullary carcinoma	4.065	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346017&type2=-26&id2=DOID:3973
ENSP00000346032	ANXA2	DOID:162	Cancer	5.104	2.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346032&type2=-26&id2=DOID:162
ENSP00000346067	RPSA	DOID:162	Cancer	4.157	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346067&type2=-26&id2=DOID:162
ENSP00000346103	GPX4	DOID:162	Cancer	4.780	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346103&type2=-26&id2=DOID:162
ENSP00000346120	DDX21	DOID:162	Cancer	3.162	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346120&type2=-26&id2=DOID:162
ENSP00000346155	UCKL1	DOID:5411	Lung oat cell carcinoma	3.592	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346155&type2=-26&id2=DOID:5411
ENSP00000346251	BPIFA1	DOID:9261	Nasopharynx carcinoma	4.203	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346251&type2=-26&id2=DOID:9261
ENSP00000346251	BPIFA1	DOID:1324	Lung cancer	3.616	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346251&type2=-26&id2=DOID:1324
ENSP00000346294	S100A4	DOID:162	Cancer	4.857	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346294&type2=-26&id2=DOID:162
ENSP00000346300	CRKL	DOID:162	Cancer	4.221	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346300&type2=-26&id2=DOID:162
ENSP00000346316	HIST1H4I	DOID:162	Cancer	4.349	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346316&type2=-26&id2=DOID:162
ENSP00000346402	RNH1	DOID:162	Cancer	3.224	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346402&type2=-26&id2=DOID:162
ENSP00000346437	ATG7	DOID:162	Cancer	4.095	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346437&type2=-26&id2=DOID:162
ENSP00000346440	TCF4	DOID:162	Cancer	3.725	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346440&type2=-26&id2=DOID:162
ENSP00000346453	IPO4	DOID:285	Hairy cell leukemia	3.882	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346453&type2=-26&id2=DOID:285
ENSP00000346508	PDGFA	DOID:162	Cancer	3.977	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346508&type2=-26&id2=DOID:162
ENSP00000346550	ANXA6	DOID:162	Cancer	4.355	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346550&type2=-26&id2=DOID:162
ENSP00000346598	RPSAP58	DOID:162	Cancer	3.147	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346598&type2=-26&id2=DOID:162
ENSP00000346671	FYN	DOID:162	Cancer	4.265	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346671&type2=-26&id2=DOID:162
ENSP00000346694	HNRNPA2B1	DOID:162	Cancer	3.700	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346694&type2=-26&id2=DOID:162
ENSP00000346697	BMF	DOID:162	Cancer	3.070	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346697&type2=-26&id2=DOID:162
ENSP00000346725	PES1	DOID:162	Cancer	3.085	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346725&type2=-26&id2=DOID:162
ENSP00000346768	UGT1A9	DOID:162	Cancer	3.945	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346768&type2=-26&id2=DOID:162
ENSP00000346839	FN1	DOID:162	Cancer	6.337	3.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346839&type2=-26&id2=DOID:162
ENSP00000346879	NKX2-1	DOID:162	Cancer	5.241	2.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346879&type2=-26&id2=DOID:162
ENSP00000346981	TMEM207	DOID:3493	Signet ring cell adenocarcinoma	3.321	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000346981&type2=-26&id2=DOID:3493
ENSP00000347041	FMOD	DOID:1040	Chronic lymphocytic leukemia	3.504	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347041&type2=-26&id2=DOID:1040
ENSP00000347045	ZNF43	DOID:3369	Ewing sarcoma	3.011	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347045&type2=-26&id2=DOID:3369
ENSP00000347046	PDE5A	DOID:10283	Prostate cancer	3.027	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347046&type2=-26&id2=DOID:10283
ENSP00000347119	H2BFM	DOID:2129	Atypical teratoid rhabdoid tumor	4.355	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347119&type2=-26&id2=DOID:2129
ENSP00000347168	HIST1H4J	DOID:162	Cancer	4.349	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347168&type2=-26&id2=DOID:162
ENSP00000347169	NUMB	DOID:162	Cancer	3.864	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347169&type2=-26&id2=DOID:162
ENSP00000347232	BLM	DOID:162	Cancer	3.223	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347232&type2=-26&id2=DOID:162
ENSP00000347324	MSRB3	DOID:4235	Spindle cell sarcoma	3.274	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347324&type2=-26&id2=DOID:4235
ENSP00000347329	SEC31A	DOID:0050905	Inflammatory myofibroblastic tumor	3.137	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347329&type2=-26&id2=DOID:0050905
ENSP00000347379	OCLN	DOID:162	Cancer	3.508	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347379&type2=-26&id2=DOID:162
ENSP00000347433	APCDD1	DOID:162	Cancer	3.284	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347433&type2=-26&id2=DOID:162
ENSP00000347454	ANO1	DOID:9253	Gastrointestinal stromal tumor	6.525	3.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347454&type2=-26&id2=DOID:9253
ENSP00000347454	ANO1	DOID:1360	Frontal sinus cancer	4.574	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347454&type2=-26&id2=DOID:1360
ENSP00000347454	ANO1	DOID:1967	Leiomyosarcoma	3.994	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347454&type2=-26&id2=DOID:1967
ENSP00000347454	ANO1	DOID:5272	Small intestinal sarcoma	3.266	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347454&type2=-26&id2=DOID:5272
ENSP00000347454	ANO1	DOID:5485	Synovial sarcoma	3.256	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347454&type2=-26&id2=DOID:5485
ENSP00000347454	ANO1	DOID:5280	Gastric leiomyosarcoma	3.186	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347454&type2=-26&id2=DOID:5280
ENSP00000347646	SOX12	DOID:4464	Collecting duct carcinoma	3.628	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347646&type2=-26&id2=DOID:4464
ENSP00000347665	COL18A1	DOID:162	Cancer	5.309	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347665&type2=-26&id2=DOID:162
ENSP00000347754	HTR3A	DOID:162	Cancer	4.187	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347754&type2=-26&id2=DOID:162
ENSP00000347834	FBXL3	DOID:0060075	estrogen-receptor positive breast cancer	3.660	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347834&type2=-26&id2=DOID:0060075
ENSP00000347847	MKL1	DOID:162	Cancer	3.280	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347847&type2=-26&id2=DOID:162
ENSP00000347858	XIAP	DOID:162	Cancer	5.945	3.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347858&type2=-26&id2=DOID:162
ENSP00000347890	DNM2	DOID:162	Cancer	3.653	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347890&type2=-26&id2=DOID:162
ENSP00000347916	CLEC12A	DOID:1240	Leukemia	3.403	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347916&type2=-26&id2=DOID:1240
ENSP00000347942	RET	DOID:162	Cancer	6.106	3.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347942&type2=-26&id2=DOID:162
ENSP00000347978	ERCC5	DOID:162	Cancer	4.301	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347978&type2=-26&id2=DOID:162
ENSP00000347979	FAS	DOID:162	Cancer	5.451	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347979&type2=-26&id2=DOID:162
ENSP00000347999	ZC3H7A	DOID:4226	Endometrial stromal sarcoma	3.716	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000347999&type2=-26&id2=DOID:4226
ENSP00000348019	SLC17A5	DOID:162	Cancer	3.272	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348019&type2=-26&id2=DOID:162
ENSP00000348020	MLH3	DOID:162	Cancer	3.172	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348020&type2=-26&id2=DOID:162
ENSP00000348068	SERPINA1	DOID:162	Cancer	4.938	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348068&type2=-26&id2=DOID:162
ENSP00000348069	SREBF1	DOID:162	Cancer	3.059	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348069&type2=-26&id2=DOID:162
ENSP00000348099	PDLIM7	DOID:9261	Nasopharynx carcinoma	4.350	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348099&type2=-26&id2=DOID:9261
ENSP00000348099	PDLIM7	DOID:5660	lymphoepithelioma-like carcinoma	3.703	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348099&type2=-26&id2=DOID:5660
ENSP00000348170	HP	DOID:162	Cancer	4.296	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348170&type2=-26&id2=DOID:162
ENSP00000348234	TAT	DOID:162	Cancer	4.163	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348234&type2=-26&id2=DOID:162
ENSP00000348258	HIST1H4L	DOID:162	Cancer	4.349	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348258&type2=-26&id2=DOID:162
ENSP00000348316	HN1	DOID:162	Cancer	3.931	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348316&type2=-26&id2=DOID:162
ENSP00000348461	RAC1	DOID:162	Cancer	5.468	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348461&type2=-26&id2=DOID:162
ENSP00000348577	RANGAP1	DOID:0060318	Acute promyelocytic leukemia	3.379	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348577&type2=-26&id2=DOID:0060318
ENSP00000348762	LSS	DOID:162	Cancer	3.501	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348762&type2=-26&id2=DOID:162
ENSP00000348786	RAP1A	DOID:162	Cancer	3.526	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348786&type2=-26&id2=DOID:162
ENSP00000348812	PTPRD	DOID:162	Cancer	3.011	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348812&type2=-26&id2=DOID:162
ENSP00000348822	SEMA4D	DOID:162	Cancer	3.069	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348822&type2=-26&id2=DOID:162
ENSP00000348827	THRB	DOID:162	Cancer	3.307	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000348827&type2=-26&id2=DOID:162
